"Shape_Leng","Shape_Area","ADM2_EN","ADM2_DA","ADM2_PCODE","ADM2_REF","ADM2ALT1EN","ADM2ALT2EN","ADM2ALT1DA","ADM2ALT2DA","ADM1_EN","ADM1_DA","ADM1_PCODE","ADM0_EN","ADM0_DA","ADM0_PCODE","date","validOn","ValidTo","REG_EN","REG_DA","REG_PCODE"
4.56387765173,0.455990767724,"DoLayna","دو لینه","AF2302",NA,NA,NA,NA,NA,"Ghor","غور","AF23","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Western","لویدیځه حوزه","WR"
2.72976009388,0.193402844998,"Doshi","دوشی","AF0903",NA,NA,NA,NA,NA,"Baghlan","بغلان","AF09","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"North Eastern","سهیل ختیځه حوزه","NE"
1.31152185082,0.0558831332621,"Duab","دو آب","AF1605",NA,NA,NA,NA,NA,"Nuristan","نورستان","AF16","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Eastern","ختیځه حوزه","ER"
0.787307715967,0.0273061216409,"Dur Baba","دُر بابا","AF0622",NA,NA,NA,NA,NA,"Nangarhar","ننگرهار","AF06","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Eastern","ختیځه حوزه","ER"
2.54372858093,0.114568310254,"Eshkashem","اشکاشم","AF1723",NA,NA,NA,NA,NA,"Badakhshan","بدخشان","AF17","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"North Eastern","سهیل ختیځه حوزه","NE"
1.57284386902,0.0802696460777,"Eshkmesh","اشکمش","AF1811",NA,"Ishkamish",NA,NA,NA,"Takhar","تخار","AF18","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"North Eastern","سهیل ختیځه حوزه","NE"
0.519350045186,0.010793371733,"Estalef","استالف","AF0113",NA,NA,NA,NA,NA,"Kabul","کابل","AF01","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Capital","مرکزی حوزه","CR"
3.87075248436,0.326498459427,"Farah","فراه","AF3301",NA,"Centre",NA,NA,NA,"Farah","فراه","AF33","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Western","لویدیځه حوزه","WR"
1.85102785998,0.126305629642,"Farkhar","فرخار","AF1808",NA,NA,NA,NA,NA,"Takhar","تخار","AF18","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"North Eastern","سهیل ختیځه حوزه","NE"
2.47721387726,0.197520962722,"Farsi","فرسی","AF3215",NA,NA,NA,NA,NA,"Hirat","هرات","AF32","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Western","لویدیځه حوزه","WR"
0.502622658606,0.00883464007361,"Farza","فرزه","AF0112",NA,NA,NA,NA,NA,"Kabul","کابل","AF01","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Capital","مرکزی حوزه","CR"
1.24537777811,0.0501463743902,"Fayzabad","فیض آباد","AF1701",NA,"Centre",NA,NA,NA,"Badakhshan","بدخشان","AF17","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"North Eastern","سهیل ختیځه حوزه","NE"
1.97311249135,0.118994961942,"Fayzabad","فیض آباد","AF2808",NA,NA,NA,NA,NA,"Jawzjan","جوزجان","AF28","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Northern","سهیلی حوزه","NR"
0.730622413648,0.0240959040479,"Fereng Wa Gharu","فرنگ وغارو","AF0915",NA,"Fereng",NA,NA,NA,"Baghlan","بغلان","AF09","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"North Eastern","سهیل ختیځه حوزه","NE"
6.62290523263,0.75832671223,"Feroz Koh","فیروزکوه","AF2301",NA,"Chagcharan","Centre",NA,NA,"Ghor","غور","AF23","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Western","لویدیځه حوزه","WR"
1.40273985502,0.119206225508,"Feroz Nakhchir","فیروز نخچیر","AF2004",NA,NA,NA,NA,NA,"Samangan","سمنگان","AF20","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Northern","سهیلی حوزه","NR"
1.47126764954,0.0688172725485,"Gardez","گردیز","AF1301",NA,"Centre",NA,NA,NA,"Paktya","پکتیا","AF13","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"South Eastern","جنوب ختیځه حوزه","SE"
6.13630542684,1.55930406832,"Garmser","گرم سیر","AF3006",NA,NA,NA,NA,NA,"Hilmand","هلمند","AF30","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Southern","جنوبی حوزه","SR"
2.34062955223,0.185525384096,"Garzewan","گرزیوان","AF2908",NA,NA,NA,NA,NA,"Faryab","فاریاب","AF29","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Northern","سهیلی حوزه","NR"
1.85309938118,0.106874796558,"Gelan","گیلان","AF1117",NA,NA,NA,NA,NA,"Ghazni","غزنی","AF11","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"South Eastern","جنوب ختیځه حوزه","SE"
1.12338116731,0.0555383148254,"Ghazi Abad","غازی آباد","AF1511",NA,NA,NA,NA,NA,"Kunar","کنر ها","AF15","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Eastern","ختیځه حوزه","ER"
0.988982991575,0.0349328091362,"Ghazni","غزنی","AF1101",NA,"Centre",NA,NA,NA,"Ghazni","غزنی","AF11","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"South Eastern","جنوب ختیځه حوزه","SE"
2.08203918701,0.137250276732,"Ghorak","غورک","AF2709",NA,NA,NA,NA,NA,"Kandahar","کندهار","AF27","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Southern","جنوبی حوزه","SR"
1.46985949571,0.0884171540096,"Ghorband","غوربند","AF0307",NA,"Syah Gird",NA,NA,NA,"Parwan","پروان","AF03","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Capital","مرکزی حوزه","CR"
2.21399501657,0.193556149995,"Ghormach","غورماچ","AF3107",NA,NA,NA,NA,NA,"Badghis","بادغیس","AF31","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Western","لویدیځه حوزه","WR"
4.71483325256,0.711014595027,"Ghoryan","غوریان","AF3211",NA,NA,NA,NA,NA,"Hirat","هرات","AF32","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Western","لویدیځه حوزه","WR"
1.51069473272,0.0855168311075,"Giro","گیرو","AF1112",NA,NA,NA,NA,NA,"Ghazni","غزنی","AF11","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"South Eastern","جنوب ختیځه حوزه","SE"
0.655172334439,0.0216801127739,"Giyan","گیان","AF1215",NA,NA,NA,NA,NA,"Paktika","پکتیکا","AF12","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"South Eastern","جنوب ختیځه حوزه","SE"
4.61017277296,0.363310608863,"Gizab","گیزاب","AF2409",NA,"Patoo",NA,NA,NA,"Daykundi","دایکندی","AF24","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Central Highland","لوړه مرکزی حوزه","CH"
3.46625421222,0.390267956965,"Gomal","گومل","AF1208",NA,NA,NA,NA,NA,"Paktika","پکتیکا","AF12","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"South Eastern","جنوب ختیځه حوزه","SE"
2.33886728497,0.109215649831,"Gosfandi","گوسفندی","AF2206",NA,NA,NA,NA,NA,"Sar-e-Pul","سرپل","AF22","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Northern","سهیلی حوزه","NR"
1.13221236847,0.0511426775404,"Goshta","گوشته","AF0614",NA,NA,NA,NA,NA,"Nangarhar","ننگرهار","AF06","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Eastern","ختیځه حوزه","ER"
0.432560490859,0.00746054716571,"Guldara","گلدره","AF0111",NA,NA,NA,NA,NA,"Kabul","کابل","AF01","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Capital","مرکزی حوزه","CR"
5.50426669236,0.673926194408,"Gulistan","گلستان","AF3310",NA,NA,NA,NA,NA,"Farah","فراه","AF33","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Western","لویدیځه حوزه","WR"
4.56346824284,0.597296265923,"Gulran","گلران","AF3208",NA,NA,NA,NA,NA,"Hirat","هرات","AF32","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Western","لویدیځه حوزه","WR"
0.877043588852,0.0347734544196,"Gurbuz","گربز","AF1403",NA,NA,NA,NA,NA,"Khost","خوست","AF14","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"South Eastern","جنوب ختیځه حوزه","SE"
3.42860116118,0.25694896814,"Guzara","گذره","AF3203",NA,"Nizam-i-Shahid",NA,NA,NA,"Hirat","هرات","AF32","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Western","لویدیځه حوزه","WR"
0.981095307534,0.0418469489653,"Guzargah-e-Nur","گذرگاه نور","AF0914",NA,NA,NA,NA,NA,"Baghlan","بغلان","AF09","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"North Eastern","سهیل ختیځه حوزه","NE"
0.991319667912,0.0349891911421,"Hazar Sumuch","هزار سموچ","AF1802",NA,NA,NA,NA,NA,"Takhar","تخار","AF18","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"North Eastern","سهیل ختیځه حوزه","NE"
2.41906809724,0.149325545211,"Hazrat-e-Sultan","حضرت سلطان","AF2002",NA,NA,NA,NA,NA,"Samangan","سمنگان","AF20","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Northern","سهیلی حوزه","NR"
2.00630093795,0.15459562379,"Hesa-e-Awal-e-Behsud","حصه اول بهسود","AF0407",NA,NA,NA,NA,NA,"Maidan Wardak","میدان وردک","AF04","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Capital","مرکزی حوزه","CR"
1.5762888912,0.0655634091349,"Hesarak","حصارک","AF0621",NA,NA,NA,NA,NA,"Nangarhar","ننگرهار","AF06","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Eastern","ختیځه حوزه","ER"
0.414471717568,0.00809392950944,"Hirat","هرات","AF3201",NA,"Centre",NA,NA,NA,"Hirat","هرات","AF32","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Western","لویدیځه حوزه","WR"
0.459118816269,0.00870850879217,"Hisa-e-Awal-e-Kohistan","حصه اول کوهستان","AF0204",NA,NA,NA,NA,NA,"Kapisa","کاپیسا","AF02","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Capital","مرکزی حوزه","CR"
0.392084065781,0.00524297100427,"Hisa-e-Duwum-e-Kohistan","حصه دوم کوهستان","AF0202",NA,NA,NA,NA,NA,"Kapisa","کاپیسا","AF02","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Capital","مرکزی حوزه","CR"
2.2608685404,0.162275175944,"Imam Sahib","امام صاحب","AF1905",NA,"Hazrati Imam Sahib","Kalbad",NA,NA,"Kunduz","کندز","AF19","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"North Eastern","سهیل ختیځه حوزه","NE"
2.18343200668,0.13543546772,"Injil","انجیل","AF3202",NA,NA,NA,NA,NA,"Hirat","هرات","AF32","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Western","لویدیځه حوزه","WR"
0.65727810212,0.0115250692315,"Jabal Saraj","جبل السراج","AF0305",NA,NA,NA,NA,NA,"Parwan","پروان","AF03","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Capital","مرکزی حوزه","CR"
1.2726546976,0.0583943373223,"Jaghatu","جغتو","AF0408",NA,NA,NA,NA,NA,"Maidan Wardak","میدان وردک","AF04","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Capital","مرکزی حوزه","CR"
1.41025173289,0.0634912552348,"Jaghatu","جغتو","AF1106",NA,"Bahrami Shahid",NA,NA,NA,"Ghazni","غزنی","AF11","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"South Eastern","جنوب ختیځه حوزه","SE"
2.4271575477,0.202298709547,"Jaghuri","جاغوری","AF1114",NA,NA,NA,NA,NA,"Ghazni","غزنی","AF11","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"South Eastern","جنوب ختیځه حوزه","SE"
1.5385620204,0.0587794817817,"Jaji","علی خیل","AF1307",NA,"Alikhel","Aryob",NA,NA,"Paktya","پکتیا","AF13","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"South Eastern","جنوب ختیځه حوزه","SE"
0.868155362535,0.0318436370828,"Jaji Maydan","جاجی میدان","AF1413",NA,NA,NA,NA,NA,"Khost","خوست","AF14","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"South Eastern","جنوب ختیځه حوزه","SE"
0.21384523704,0.00231624849572,"Jalalabad","جلال آباد","AF0601",NA,"Centre",NA,NA,NA,"Nangarhar","ننگرهار","AF06","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Eastern","ختیځه حوزه","ER"
1.70514103471,0.107343729937,"Jalrez","جلریز","AF0403",NA,NA,NA,NA,NA,"Maidan Wardak","میدان وردک","AF04","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Capital","مرکزی حوزه","CR"
1.45407847317,0.0951012872464,"Jani Khel","جانی خیل","AF1209",NA,NA,NA,NA,NA,"Paktika","پکتیکا","AF12","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"South Eastern","جنوب ختیځه حوزه","SE"
0.660473440216,0.0141014103752,"Jani Khel","جانی خیل","AF1309",NA,"Mangal",NA,NA,NA,"Paktya","پکتیا","AF13","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"South Eastern","جنوب ختیځه حوزه","SE"
4.58963840085,0.701492729079,"Jawand","جوند","AF3106",NA,NA,NA,NA,NA,"Badghis","بادغیس","AF31","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Western","لویدیځه حوزه","WR"
1.91656815865,0.12381230871,"Jorm","جرم","AF1710",NA,NA,NA,NA,NA,"Badakhshan","بدخشان","AF17","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"North Eastern","سهیل ختیځه حوزه","NE"
1.16894285062,0.0343768554359,"Kabul","کابل","AF0101",NA,NA,NA,NA,NA,"Kabul","کابل","AF01","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Capital","مرکزی حوزه","CR"
2.16806982305,0.139629268169,"Kahmard","کهمرد","AF1004",NA,NA,NA,NA,NA,"Bamyan","بامیان","AF10","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Central Highland","لوړه مرکزی حوزه","CH"
3.4647560106,0.218107142948,"Kajaki","کجکی","AF3010",NA,NA,NA,NA,NA,"Hilmand","هلمند","AF30","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Southern","جنوبی حوزه","SR"
2.72224355405,0.129023835346,"Kajran","کجران","AF2408",NA,NA,NA,NA,NA,"Daykundi","دایکندی","AF24","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Central Highland","لوړه مرکزی حوزه","CH"
1.78823869536,0.104217538568,"Kakar","کاکړ","AF2611",NA,"Khak-e-Afghan",NA,NA,NA,"Zabul","زابل","AF26","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Southern","جنوبی حوزه","SR"
1.23733418928,0.0478518805256,"Kalafgan","کلفگان","AF1807",NA,NA,NA,NA,NA,"Takhar","تخار","AF18","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"North Eastern","سهیل ختیځه حوزه","NE"
0.457999091631,0.00738138097369,"Kalakan","کلکان","AF0110",NA,NA,NA,NA,NA,"Kabul","کابل","AF01","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Capital","مرکزی حوزه","CR"
1.38356772399,0.0844218893284,"Kaldar","کلدار","AF2113",NA,NA,NA,NA,NA,"Balkh","بلخ","AF21","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Northern","سهیلی حوزه","NR"
0.753243907062,0.0225199096743,"Kama","کامه","AF0605",NA,NA,NA,NA,NA,"Nangarhar","ننگرهار","AF06","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Eastern","ختیځه حوزه","ER"
1.85657674468,0.121345197986,"Kamdesh","کامدیش","AF1606",NA,NA,NA,NA,NA,"Nuristan","نورستان","AF16","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Eastern","ختیځه حوزه","ER"
1.24631937648,0.0730854300564,"Kandahar","کندهار","AF2701",NA,"Centre",NA,NA,NA,"Kandahar","کندهار","AF27","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Southern","جنوبی حوزه","SR"
2.29130628374,0.108999621378,"Kang","کنگ","AF3402",NA,NA,NA,NA,NA,"Nimroz","نیمروز","AF34","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Southern","جنوبی حوزه","SR"
2.74290473905,0.194309862933,"Karukh","کرُخ","AF3204",NA,NA,NA,NA,NA,"Hirat","هرات","AF32","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Western","لویدیځه حوزه","WR"
1.53451581722,0.0777402022091,"Keshem","کشم","AF1715",NA,NA,NA,NA,NA,"Badakhshan","بدخشان","AF17","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"North Eastern","سهیل ختیځه حوزه","NE"
2.39800676317,0.118117460848,"Keshendeh","کشنده","AF2114",NA,NA,NA,NA,NA,"Balkh","بلخ","AF21","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Northern","سهیلی حوزه","NR"
2.10939626825,0.160233387986,"Khadir","خدیر","AF2404",NA,NA,NA,NA,NA,"Daykundi","دایکندی","AF24","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Central Highland","لوړه مرکزی حوزه","CH"
1.41752171196,0.0573440076037,"Khak-e-Jabbar","خاک جبار","AF0109",NA,NA,NA,NA,NA,"Kabul","کابل","AF01","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Capital","مرکزی حوزه","CR"
2.50503136436,0.175550888304,"Khak-e-Safed","خاک سفید","AF3303",NA,NA,NA,NA,NA,"Farah","فراه","AF33","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Western","لویدیځه حوزه","WR"
2.21808656218,0.156955070053,"Khakrez","خاکریز","AF2707",NA,NA,NA,NA,NA,"Kandahar","کندهار","AF27","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Southern","جنوبی حوزه","SR"
1.38517649395,0.0882460333347,"Khamyab","خمیاب","AF2806",NA,"Kham Ab",NA,NA,NA,"Jawzjan","جوزجان","AF28","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Northern","سهیلی حوزه","NR"
1.38411108403,0.0953749454079,"Khan-e-Char Bagh","خان چارباغ","AF2914",NA,NA,NA,NA,NA,"Faryab","فاریاب","AF29","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Northern","سهیلی حوزه","NR"
1.91210829544,0.108353030768,"Khan Abad","خان آباد","AF1904",NA,NA,NA,NA,NA,"Kunduz","کندز","AF19","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"North Eastern","سهیل ختیځه حوزه","NE"
1.04998267675,0.0492233945662,"Khanaqa","خانقا","AF2803",NA,NA,NA,NA,NA,"Jawzjan","جوزجان","AF28","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Northern","سهیلی حوزه","NR"
1.2268167519,0.0454731948097,"Kharwar","خروار","AF0506",NA,NA,NA,NA,NA,"Logar","لوگر","AF05","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Capital","مرکزی حوزه","CR"
1.04398557572,0.0358900837888,"Khas Kunar","خاص کنر","AF1510",NA,NA,NA,NA,NA,"Kunar","کنر ها","AF15","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Eastern","ختیځه حوزه","ER"
3.03539977059,0.250696063361,"Khas Uruzgan","خاص ارزگان","AF2505",NA,NA,NA,NA,NA,"Uruzgan","ارزگان","AF25","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Southern","جنوبی حوزه","SR"
0.79538592811,0.0258193999529,"Khash","خاش","AF1705",NA,NA,NA,NA,NA,"Badakhshan","بدخشان","AF17","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"North Eastern","سهیل ختیځه حوزه","NE"
4.12601499773,0.741226753022,"Khashrod","خاش رود","AF3405",NA,NA,NA,NA,NA,"Nimroz","نیمروز","AF34","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Southern","جنوبی حوزه","SR"
1.21189382684,0.0679670379757,"Khenj","خنج (حصه اول)","AF0804",NA,"Hisa-e-Awal",NA,NA,NA,"Panjsher","پنجشیر","AF08","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Capital","مرکزی حوزه","CR"
1.51964242873,0.101033155105,"Khinjan","خنجان","AF0906",NA,NA,NA,NA,NA,"Baghlan","بغلان","AF09","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"North Eastern","سهیل ختیځه حوزه","NE"
1.61657224611,0.0663037407698,"Khogyani","خوگیانی","AF0608",NA,NA,NA,NA,NA,"Nangarhar","ننگرهار","AF06","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Eastern","ختیځه حوزه","ER"
0.949830801949,0.0426108657145,"Khoshi","خوشی","AF0504",NA,NA,NA,NA,NA,"Logar","لوگر","AF05","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Capital","مرکزی حوزه","CR"
2.03755094123,0.188835021436,"Khost Wa Fereng","خوست و فرنگ","AF0913",NA,"Khost",NA,NA,NA,"Baghlan","بغلان","AF09","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"North Eastern","سهیل ختیځه حوزه","NE"
2.68418910204,0.30419137703,"Khulm","خلم","AF2110",NA,NA,NA,NA,NA,"Balkh","بلخ","AF21","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Northern","سهیلی حوزه","NR"
2.56334638191,0.213507102479,"Khuram Wa Sarbagh","خرم وسارباغ","AF2003",NA,NA,NA,NA,NA,"Samangan","سمنگان","AF20","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Northern","سهیلی حوزه","NR"
1.52014268711,0.0752719820606,"Khwahan","خواهان","AF1720",NA,NA,NA,NA,NA,"Badakhshan","بدخشان","AF17","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"North Eastern","سهیل ختیځه حوزه","NE"
0.631329277471,0.0216399357128,"Khwaja Bahawuddin","خواجه بهاوالدین","AF1814",NA,NA,NA,NA,NA,"Takhar","تخار","AF18","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"North Eastern","سهیل ختیځه حوزه","NE"
1.9108853101,0.20980712987,"Khwaja Dukoh","خواجه دوکوه","AF2802",NA,NA,NA,NA,NA,"Jawzjan","جوزجان","AF28","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"Northern","سهیلی حوزه","NR"
0.900088962418,0.0392439808338,"Khwaja Ghar","خواجه غار","AF1809",NA,NA,NA,NA,NA,"Takhar","تخار","AF18","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"North Eastern","سهیل ختیځه حوزه","NE"
1.31341794646,0.0653167664345,"Khwaja Hejran","خواجه هجران","AF0909",NA,"Jalga","Jalga Nahrin",NA,NA,"Baghlan","بغلان","AF09","Afghanistan","افغانستان","AF","2017/08/23","2018/05/22",NA,"North Eastern","سهیل ختیځه حوزه","NE"
